DHID,depth,azimuth,dip
DH_019,270.0,109.078,-72.8
DH_019,280.0,109.425,-73.251
DH_019,290.0,109.606,-73.478
DH_020,0.0,90.0,-60.0
DH_020,4.928,89.981,-57.807
DH_020,9.856,90.338,-57.937
DH_020,15.0,91.156,-57.612
DH_020,19.928,91.34,-57.568
DH_020,24.856,91.418,-57.807
DH_020,30.0,91.788,-58.204
DH_020,34.928,91.687,-58.575
DH_020,40.0,91.392,-58.892
DH_020,45.0,92.177,-59.453
DH_020,50.0,92.313,-59.952
DH_020,55.0,91.551,-60.224
DH_020,59.928,91.595,-60.41
DH_020,64.856,92.001,-60.621
DH_020,69.785,92.462,-60.766
DH_020,74.713,92.779,-61.205
DH_020,80.0,93.205,-61.625
DH_020,84.928,93.394,-61.93
DH_020,89.856,92.78,-62.373
DH_020,94.785,92.848,-62.728
DH_020,100.0,93.205,-63.251
DH_020,105.0,92.46,-63.717
DH_020,110.0,93.025,-63.853
DH_020,115.0,94.17,-63.941
DH_020,119.928,94.165,-64.145
DH_020,124.856,94.433,-64.129
DH_020,129.785,95.138,-64.275
DH_020,134.713,94.595,-64.825
DH_020,139.641,93.791,-65.099
DH_020,144.569,93.612,-65.351
DH_020,149.498,93.57,-65.694
DH_020,154.426,94.103,-65.778
DH_020,159.354,94.895,-65.916
DH_020,164.282,94.894,-66.365
DH_020,169.211,94.542,-66.672
DH_020,174.139,94.622,-66.93
DH_020,179.067,94.849,-67.086
DH_020,183.995,95.704,-67.365
DH_020,188.924,95.534,-68.075
DH_020,193.852,95.658,-68.441
DH_020,198.78,96.199,-68.921
DH_020,203.708,96.361,-69.25
DH_020,208.637,96.966,-69.594
DH_020,213.565,96.872,-69.922
DH_020,218.493,97.161,-70.176
DH_020,223.0,97.177,-70.37
DH_020,228.0,97.641,-70.604
DH_020,232.928,97.112,-70.951
DH_020,237.856,97.622,-71.188
DH_020,243.0,97.858,-71.414
DH_020,248.0,97.885,-71.62
DH_020,253.0,97.917,-71.877
DH_020,258.0,97.757,-71.985
DH_020,263.0,98.768,-71.808
DH_020,268.0,98.818,-71.904
DH_020,273.0,97.584,-72.122
DH_020,278.0,97.297,-72.197
DH_021,0.0,90.0,-60.0
DH_021,10.0,93.064,-59.129
DH_021,20.0,93.389,-59.88
DH_021,30.0,94.214,-60.426
DH_021,40.0,95.006,-60.331
DH_021,50.0,96.418,-60.315
DH_021,60.0,96.797,-60.717
DH_021,70.0,97.146,-61.167
DH_021,80.0,97.497,-61.617
DH_021,90.0,97.845,-62.067
DH_021,100.0,98.197,-62.517
DH_021,110.0,98.545,-62.967
DH_021,120.0,98.897,-63.417
DH_021,130.0,99.245,-63.867
DH_021,140.0,99.596,-64.317
DH_021,150.0,99.945,-64.767
DH_021,160.0,100.296,-65.217
DH_021,170.0,100.645,-65.667
DH_021,180.0,100.996,-66.117
DH_021,190.0,101.344,-66.567
DH_021,200.0,101.696,-67.017
DH_021,210.0,102.044,-67.467
DH_021,220.0,102.396,-67.917
DH_021,230.0,102.744,-68.367
DH_021,240.0,103.096,-68.817
DH_021,250.0,103.444,-69.267
DH_021,260.0,103.795,-69.717
DH_021,270.0,104.143,-70.167
DH_021,280.0,104.495,-70.617
DH_021,290.0,104.675,-70.842
DH_022,0.0,90.0,-60.0
DH_022,7.625,95.561,-58.375
DH_022,15.25,94.96,-58.62
DH_022,23.0,95.099,-58.805
DH_022,31.0,96.089,-59.167
DH_022,39.0,96.789,-59.657
DH_022,46.625,98.109,-60.1
DH_022,54.25,98.938,-60.573
DH_022,62.0,99.215,-60.929
DH_022,70.0,99.493,-61.289
DH_022,78.0,99.777,-61.648
DH_022,86.0,100.052,-62.009
DH_022,94.0,100.33,-62.36
DH_022,101.625,100.595,-62.703
DH_022,109.25,100.859,-63.047
DH_022,116.875,101.0,-63.218
DH_023,0.0,90.0,-60.0
DH_023,5.0,98.47,-58.376
DH_023,10.0,98.297,-58.817
DH_023,15.0,99.553,-58.611
DH_023,20.0,100.342,-58.65
DH_023,25.0,100.002,-59.342
DH_023,30.0,99.857,-59.792
DH_023,35.0,100.613,-60.21
DH_023,40.0,102.813,-60.109
DH_023,45.0,103.487,-60.253
DH_023,50.0,103.239,-60.818
DH_023,55.0,103.785,-61.292
DH_023,60.0,103.882,-61.867
DH_023,65.0,103.902,-62.408
DH_023,70.0,103.914,-63.017
DH_023,75.0,103.976,-63.517
DH_023,80.0,103.817,-63.983
DH_023,85.0,103.924,-64.483
DH_023,90.0,103.753,-65.042
DH_023,95.0,103.889,-65.501
DH_023,100.0,104.656,-65.825
DH_023,105.0,104.784,-66.142
DH_023,110.0,104.459,-66.342
DH_023,115.0,104.465,-66.717
DH_023,120.0,104.567,-67.117
DH_023,125.0,104.254,-67.534
DH_023,130.0,104.534,-67.818
DH_023,135.0,105.322,-68.1
DH_023,140.0,104.885,-68.76
DH_023,145.0,104.93,-69.201
DH_023,150.0,105.418,-69.433
DH_023,155.0,105.001,-69.667
DH_023,160.0,104.792,-70.15
DH_023,165.0,104.817,-70.592
DH_023,170.0,104.858,-70.825
DH_023,175.0,105.147,-71.167
DH_023,180.0,105.311,-71.642
DH_023,185.0,105.548,-72.05
DH_023,190.0,106.04,-72.35
DH_023,195.0,106.043,-72.767
DH_023,200.0,105.668,-73.1
DH_023,205.0,105.697,-73.4
DH_023,210.0,106.333,-73.617
DH_023,215.0,106.091,-73.876
DH_023,220.0,106.155,-74.184
DH_023,225.0,107.113,-74.467
DH_023,230.0,107.417,-74.758
DH_023,235.0,107.664,-75.017
DH_023,240.0,107.718,-75.258
DH_023,245.0,107.881,-75.409
DH_023,250.0,108.034,-75.533
DH_023,255.0,107.784,-75.658
DH_023,260.0,108.058,-75.742
DH_023,265.0,108.309,-75.8
DH_023,270.0,108.3,-75.775
DH_023,275.0,108.846,-75.809
DH_023,280.0,109.35,-75.992
DH_023,285.0,109.185,-76.225
DH_023,290.0,109.736,-76.493
DH_023,295.0,110.467,-76.6
DH_024,0.0,90.0,-60.0
DH_024,5.0,93.241,-58.457
DH_024,9.967,92.949,-58.724
DH_024,14.934,92.633,-59.211
DH_024,19.902,92.309,-59.863
DH_024,25.0,92.215,-60.234
DH_024,30.0,92.294,-60.708
DH_024,35.0,92.133,-61.35
DH_024,40.0,92.266,-61.917
DH_024,45.0,92.706,-62.334
DH_024,50.0,93.0,-62.742
DH_024,55.0,93.131,-63.199
DH_024,59.967,92.642,-63.582
DH_024,64.934,92.102,-63.936
DH_024,69.902,92.386,-64.229
DH_024,74.869,92.29,-64.52
DH_024,80.0,92.297,-65.017
DH_024,85.0,92.558,-65.458
DH_024,90.0,93.177,-65.868
DH_024,95.0,93.858,-66.383
DH_024,100.0,93.975,-66.775
DH_024,105.0,93.984,-67.092
DH_024,110.0,94.19,-67.475
DH_024,115.0,94.309,-67.85
DH_024,120.0,93.976,-68.117
DH_024,125.0,94.163,-68.409
DH_024,130.0,94.757,-68.775
DH_024,135.0,94.991,-69.108
DH_024,140.0,94.884,-69.425
DH_024,145.0,94.99,-69.709
DH_024,150.0,95.167,-69.925
DH_024,155.0,95.249,-70.192
DH_024,160.0,95.906,-70.459
DH_024,165.0,96.359,-70.7
DH_024,170.0,96.259,-70.992
DH_024,175.0,96.249,-71.282
DH_024,179.967,96.463,-71.491
DH_024,184.934,96.473,-71.631
DH_024,189.902,96.471,-71.831
DH_024,195.0,96.426,-72.033
DH_024,200.0,96.523,-72.25
DH_024,205.0,96.675,-72.417
DH_024,210.0,96.607,-72.582
DH_024,214.967,96.92,-72.798
DH_024,219.934,97.237,-72.98
DH_024,224.902,97.516,-73.131
DH_024,229.869,97.643,-73.265
DH_024,235.0,97.558,-73.383
DH_024,240.0,97.831,-73.45
DH_024,244.967,97.295,-73.55
DH_024,249.934,97.388,-73.692
DH_024,254.902,98.599,-73.838
DH_024,259.869,98.854,-73.94
DH_024,264.836,98.99,-74.023
DH_024,270.0,99.083,-74.1
DH_024,274.967,98.809,-74.272
DH_024,279.934,99.484,-74.299
DH_024,284.902,100.813,-74.079
DH_024,289.869,100.325,-74.166
DH_024,294.836,100.253,-74.088
DH_024,299.803,101.114,-73.806
DH_025,0.0,90.0,-60.0
DH_025,10.0,92.679,-56.583
DH_025,20.0,92.946,-56.596
DH_025,30.0,93.319,-56.559
DH_025,40.0,93.61,-56.88
DH_025,50.0,93.662,-56.754
DH_025,60.0,94.842,-56.284
DH_025,70.0,94.591,-56.825
DH_025,80.0,94.936,-57.276
DH_025,90.0,95.291,-57.725
DH_025,100.0,95.636,-58.176
DH_025,110.0,95.991,-58.625
DH_025,120.0,96.336,-59.076
DH_025,130.0,96.69,-59.525
DH_025,140.0,97.036,-59.976
DH_025,150.0,97.39,-60.425
DH_025,160.0,97.736,-60.876
DH_025,170.0,98.09,-61.325
DH_025,180.0,98.435,-61.776
DH_025,190.0,98.79,-62.225
DH_025,200.0,98.967,-62.45
DH_026,0.0,90.0,-60.0
DH_026,7.0,94.821,-57.585
DH_026,13.967,95.229,-57.871
DH_026,20.933,95.733,-58.104
DH_026,28.0,95.665,-57.969
DH_026,35.0,95.497,-57.683
DH_026,41.967,95.56,-57.705
DH_026,49.0,95.624,-57.628
DH_026,56.0,96.11,-57.698
DH_026,63.0,96.482,-57.739
DH_026,70.0,96.083,-57.875
DH_026,77.0,95.514,-58.246
DH_026,84.0,95.734,-58.037
DH_026,91.0,96.191,-57.937
DH_026,98.0,97.806,-57.855
DH_026,105.0,97.834,-57.81
DH_026,112.0,97.269,-57.881
DH_026,119.0,98.321,-57.673
DH_026,126.0,98.58,-57.978
DH_026,133.0,98.821,-58.293
DH_026,140.0,99.072,-58.608
DH_026,147.0,99.315,-58.923
DH_026,154.0,99.556,-59.237
DH_026,160.967,99.806,-59.552
DH_026,168.0,100.049,-59.868
DH_026,175.0,100.291,-60.182
DH_026,181.967,100.54,-60.495
DH_026,188.933,100.782,-60.811
DH_026,196.0,101.028,-61.132
DH_026,202.967,101.16,-61.304
DH_027,0.0,90.0,-60.0
DH_027,10.0,92.551,-57.834
DH_027,20.0,91.566,-57.641
DH_027,30.0,93.67,-57.771
DH_027,40.0,94.329,-58.113
DH_027,50.0,95.339,-58.059
DH_027,60.0,96.309,-57.888
DH_027,70.0,96.642,-57.825
DH_027,80.0,97.511,-58.039
DH_027,90.0,98.056,-58.517
DH_027,100.0,98.339,-58.982
DH_027,110.0,98.68,-59.434
DH_027,120.0,99.029,-59.884
DH_027,130.0,99.38,-60.334
DH_027,140.0,99.729,-60.784
DH_027,150.0,100.08,-61.234
DH_027,160.0,100.429,-61.684
DH_027,170.0,100.78,-62.134
DH_027,180.0,101.129,-62.584
DH_027,190.0,101.48,-63.034
DH_027,200.0,101.829,-63.484
DH_027,210.0,102.18,-63.934
DH_027,220.0,102.528,-64.384
DH_027,230.0,102.88,-64.834
DH_027,240.0,103.228,-65.284
DH_027,250.0,103.58,-65.734
DH_027,260.0,103.928,-66.184
DH_027,270.0,104.279,-66.634
DH_027,280.0,104.627,-67.083
DH_027,290.0,104.806,-67.306
DH_028,0.0,90.0,-60.0
DH_028,6.0,96.919,-58.966
DH_028,12.0,96.705,-58.553
DH_028,18.0,95.96,-58.405
DH_028,24.25,94.794,-58.664
DH_028,30.5,94.746,-59.283
DH_028,37.0,95.781,-59.33
DH_028,43.0,95.684,-59.921
DH_028,49.0,95.352,-60.433
DH_028,55.0,95.321,-60.761
DH_028,61.0,95.669,-60.892
DH_028,67.0,95.519,-61.557
DH_028,73.0,95.079,-61.599
DH_028,79.0,94.975,-62.061
DH_028,85.0,95.304,-62.565
DH_028,91.0,95.419,-62.878
DH_028,97.0,96.295,-63.615
DH_028,103.0,95.474,-64.259
DH_028,109.0,95.872,-64.478
DH_028,115.0,95.911,-64.429
DH_028,121.0,95.393,-64.622
DH_028,127.0,95.257,-64.671
DH_028,133.0,95.477,-64.712
DH_028,139.0,96.001,-64.872
DH_028,145.0,96.572,-65.162
DH_028,151.0,96.853,-65.524
DH_028,157.0,96.867,-65.6
DH_028,163.0,96.867,-65.6
DH_028,169.0,96.867,-65.6
DH_028,175.0,96.867,-65.6
DH_028,181.0,96.867,-65.6
DH_028,187.25,96.867,-65.6
DH_028,193.5,96.867,-65.6
DH_029,0.0,90.0,-60.0
DH_029,5.139,90.541,-59.913
DH_029,10.278,91.187,-60.223
DH_029,15.417,91.843,-60.589
DH_029,21.0,91.466,-60.736
DH_029,26.0,91.577,-60.793
DH_029,31.0,92.04,-60.916
DH_029,36.0,92.218,-60.867
DH_029,41.0,92.076,-60.895
DH_029,46.0,92.578,-60.899
DH_029,51.0,92.837,-60.842
DH_029,56.0,92.955,-60.956
DH_029,61.0,92.74,-61.142
DH_029,66.0,92.607,-61.235
DH_029,71.0,92.463,-61.286
DH_029,76.0,92.519,-61.352
DH_029,81.0,91.799,-61.22
DH_029,86.0,90.726,-61.314
DH_029,91.0,91.457,-61.344
DH_029,96.0,92.013,-61.262
DH_029,101.139,92.494,-61.319
DH_029,106.278,92.16,-61.39
DH_029,111.417,92.628,-61.243
DH_029,116.556,93.745,-61.204
DH_029,121.694,93.02,-61.285
DH_029,126.833,92.442,-61.219
DH_029,131.972,93.716,-61.315
DH_029,137.111,93.921,-61.595
DH_029,142.25,95.308,-61.442
DH_029,147.389,94.505,-61.363
DH_029,152.528,93.572,-61.817
DH_029,158.0,93.181,-61.878
DH_029,163.0,94.191,-61.557
DH_029,168.0,95.021,-61.568
DH_029,173.139,95.298,-61.609
DH_029,178.278,96.971,-61.279
DH_029,183.417,97.1,-61.25
DH_030,0.0,90.0,-60.0
DH_030,4.826,99.953,-59.037
DH_030,10.0,100.466,-59.183
DH_030,15.0,100.583,-59.5
DH_030,20.0,100.475,-59.833
DH_030,25.0,100.325,-59.883
DH_030,30.0,101.404,-59.783
DH_030,34.826,102.308,-59.804
DH_030,39.652,102.405,-59.975
DH_030,44.0,102.626,-60.065
DH_030,49.0,102.124,-60.262
DH_030,54.0,103.848,-60.528
DH_030,59.0,104.872,-60.69
DH_030,64.0,104.571,-60.855
DH_030,69.0,104.955,-61.178
DH_030,74.0,105.654,-61.458
DH_030,79.0,106.031,-61.724
DH_030,84.0,106.762,-61.956
DH_030,89.0,107.914,-61.983
DH_030,94.0,107.652,-62.318
DH_030,99.0,106.887,-62.7
DH_030,104.0,107.3,-62.986
DH_030,109.0,107.0,-63.127
DH_031,0.0,90.0,-60.0
DH_031,5.0,91.628,-60.515
DH_031,10.0,90.159,-60.288
DH_031,15.0,90.157,-60.001
DH_031,20.0,90.029,-59.901
DH_031,25.0,90.315,-59.851
DH_031,30.0,91.02,-59.916
DH_031,35.0,90.972,-59.951
DH_031,40.0,90.905,-59.827
DH_031,45.0,90.978,-59.75
DH_031,50.0,91.159,-59.849
DH_031,55.0,91.288,-60.015
DH_031,60.0,92.139,-60.268
DH_031,65.0,93.405,-60.499
DH_031,70.0,93.468,-60.55
DH_031,75.0,92.984,-60.583
DH_031,80.0,92.444,-60.625
DH_031,85.0,93.001,-60.7
DH_031,90.0,92.042,-60.786
DH_031,95.0,91.445,-60.723
DH_031,100.0,93.776,-60.696
DH_031,105.0,93.742,-60.731
DH_031,110.0,94.288,-60.754
DH_031,115.0,97.796,-60.687
DH_031,120.0,97.593,-60.703
DH_031,125.0,95.503,-60.775
DH_031,130.0,95.546,-60.84
DH_031,135.0,96.146,-61.203
DH_031,140.0,96.754,-61.606
DH_031,145.0,97.364,-61.848
DH_031,150.0,98.301,-61.837
DH_031,155.0,98.167,-61.897
DH_031,160.0,96.329,-62.252
DH_031,165.0,95.889,-62.5
DH_031,170.0,97.179,-62.83
DH_031,175.0,97.788,-63.254
DH_031,180.0,98.45,-63.337
DH_031,185.0,99.56,-63.356
DH_031,190.0,100.422,-63.239
DH_031,195.0,99.674,-63.027
DH_031,200.0,99.199,-63.346
DH_031,205.0,99.955,-63.682
DH_031,210.0,99.514,-63.907
DH_031,215.0,99.072,-64.017
DH_031,220.0,99.23,-63.984
DH_032,0.0,90.0,-60.0
DH_032,5.0,90.325,-58.552
DH_032,10.0,90.544,-58.353
DH_032,15.0,91.4,-58.758
DH_032,20.0,91.508,-59.108
DH_032,25.0,91.526,-59.542
DH_032,30.0,91.708,-59.825
DH_032,35.0,92.066,-60.0
DH_032,40.0,92.242,-60.167
DH_032,45.0,92.774,-60.267
DH_032,50.0,92.944,-60.692
DH_032,55.0,93.035,-60.842
DH_032,60.0,93.334,-60.758
DH_032,65.0,93.2,-60.958
DH_032,70.0,93.199,-61.35
DH_032,75.0,93.557,-61.825
DH_032,80.0,93.668,-62.267
DH_032,85.0,94.063,-62.709
DH_032,90.0,94.46,-63.225
DH_032,95.0,94.861,-63.835
DH_032,100.0,95.105,-64.509
DH_032,105.0,95.427,-65.168
DH_032,110.0,96.385,-65.217
DH_032,115.0,95.945,-65.727
DH_032,120.0,95.872,-66.551
DH_032,125.0,95.865,-66.91
DH_032,130.0,95.373,-67.358
DH_032,135.0,95.338,-67.234
DH_032,140.0,95.316,-66.983
DH_032,145.0,95.856,-67.242
DH_032,150.0,96.125,-67.458
DH_032,155.0,96.217,-67.408
DH_032,160.0,96.392,-67.442
DH_032,165.0,96.433,-67.617
DH_032,170.0,96.358,-67.608
DH_032,175.0,96.358,-67.7
DH_032,180.0,96.475,-67.925
DH_032,185.0,96.375,-68.092
DH_032,190.0,96.374,-68.317
DH_032,195.0,96.666,-68.533
DH_032,200.0,96.693,-68.75
DH_032,205.0,96.666,-68.975
DH_032,210.0,96.767,-69.167
DH_032,215.0,96.592,-69.267
DH_032,220.0,97.019,-69.168
DH_032,225.0,97.858,-69.075
DH_032,230.0,98.075,-69.192
DH_032,235.0,98.241,-69.4
DH_032,240.0,98.607,-69.633
DH_032,245.0,98.999,-69.817
DH_032,250.0,99.685,-69.809
DH_032,255.0,100.316,-69.817
DH_032,260.0,100.947,-70.001
DH_032,265.0,100.524,-70.094
DH_032,270.0,100.319,-70.243
DH_032,275.0,101.554,-70.584
DH_032,280.0,101.209,-70.577
DH_032,285.0,101.0,-70.651
DH_032,290.0,100.462,-70.554
DH_032,295.0,100.233,-70.561
DH_032,300.0,100.165,-70.728
DH_032,305.0,99.117,-70.533
DH_033,0.0,90.0,-60.0
DH_033,4.968,90.86,-59.184
DH_033,10.0,90.434,-59.375
DH_033,15.0,90.408,-59.733
DH_033,20.0,90.225,-59.942
DH_033,25.0,90.821,-60.161
DH_033,30.0,91.791,-60.567
DH_033,35.0,91.991,-60.967
DH_033,40.0,92.258,-61.217
DH_033,45.0,92.409,-61.425
DH_033,50.0,92.632,-61.692
DH_033,55.0,92.917,-61.925
DH_033,60.0,93.315,-62.092
DH_033,65.0,93.899,-62.292
DH_033,70.0,94.275,-62.467
DH_033,75.0,94.699,-62.659
DH_033,80.0,94.983,-62.867
DH_033,85.0,95.1,-63.133
DH_033,90.0,95.316,-63.433
DH_033,95.0,95.724,-63.659
DH_033,100.0,95.768,-63.701
DH_033,104.968,95.485,-63.699
DH_033,109.937,95.684,-63.694
DH_033,114.905,96.087,-64.058
DH_033,120.0,96.085,-64.875
DH_033,125.0,96.192,-65.043
DH_033,129.968,96.538,-65.283
DH_033,134.937,96.708,-65.61
DH_033,140.0,97.023,-65.7
DH_033,145.0,97.415,-66.25
DH_033,150.0,97.369,-66.933
DH_033,155.0,97.527,-67.175
DH_033,160.0,98.216,-67.1
DH_033,165.0,98.914,-67.284
DH_033,170.0,99.242,-67.55
DH_033,175.0,99.917,-67.66
DH_033,180.0,100.608,-67.925
DH_033,185.0,100.666,-68.358
DH_033,190.0,100.865,-68.742
DH_033,195.0,101.224,-69.075
DH_033,200.0,101.722,-69.4
DH_033,205.0,102.074,-69.767
DH_033,210.0,102.125,-70.0
DH_033,215.0,102.505,-70.234
DH_033,220.0,103.224,-70.45
DH_033,225.0,103.394,-70.783
DH_033,230.0,103.448,-71.116
DH_033,234.968,104.177,-71.283
DH_033,240.0,104.857,-71.558
DH_033,245.0,104.909,-71.833
DH_033,250.0,104.692,-72.025
DH_033,255.0,104.947,-72.242
DH_033,260.0,105.706,-72.475
DH_033,265.0,105.935,-72.725
DH_033,270.0,105.394,-72.975
DH_033,275.0,104.959,-73.192
DH_033,280.0,105.024,-73.45
DH_033,285.0,105.216,-73.725
DH_033,290.0,105.366,-74.0
DH_033,295.0,105.796,-74.309
DH_033,300.0,106.878,-74.493
DH_033,304.968,107.591,-74.516
DH_034,0.0,270.0,-60.0
DH_034,5.0,272.474,-59.45
DH_034,10.0,272.283,-59.408
DH_034,15.0,273.26,-59.403
DH_034,20.0,273.791,-59.292
DH_034,25.0,273.3,-59.258
DH_034,30.0,272.975,-59.25
DH_034,35.0,273.327,-59.101
DH_034,40.0,273.316,-58.943
DH_034,45.0,273.569,-58.819
DH_034,50.0,275.207,-58.778
DH_034,55.0,274.76,-58.665
DH_034,60.0,273.608,-58.533
DH_034,65.0,273.384,-58.642
DH_034,70.0,273.462,-58.451
DH_034,75.0,274.514,-58.368
DH_034,80.0,274.453,-58.718
DH_034,85.0,274.433,-58.893
DH_034,90.0,274.842,-58.9
DH_034,95.0,274.1,-58.926
DH_034,100.0,274.935,-58.907
DH_034,105.0,275.975,-58.867
DH_034,110.0,274.901,-58.936
DH_034,115.0,274.624,-59.076
DH_034,120.0,274.95,-59.158
DH_034,125.0,275.25,-59.167
DH_034,130.0,276.556,-59.278
DH_034,135.0,276.916,-59.351
DH_034,140.0,276.55,-59.425
DH_034,145.0,276.433,-59.492
DH_034,150.0,276.515,-59.592
DH_034,155.0,276.808,-59.858
DH_034,160.0,276.291,-59.918
DH_034,165.0,275.991,-59.95
DH_034,170.0,276.258,-60.133
DH_034,175.0,276.658,-60.284
DH_034,180.0,276.209,-60.369
DH_034,185.0,275.898,-60.559
DH_034,190.0,276.934,-60.693
DH_034,195.0,277.517,-60.65
DH_035,0.0,90.0,-60.0
DH_035,5.0,91.419,-58.81
DH_035,10.0,92.192,-58.667
DH_035,15.0,92.026,-58.775
DH_035,20.0,91.916,-58.984
DH_035,25.0,92.117,-59.15
DH_035,30.0,92.117,-59.267
DH_035,35.0,91.958,-59.35
DH_035,40.0,92.0,-59.334
DH_035,45.0,92.134,-59.375
DH_035,50.0,92.142,-59.483
DH_035,55.0,92.141,-59.45
DH_035,60.0,92.225,-59.375
DH_035,65.0,92.316,-59.258
DH_035,70.0,92.442,-59.134
DH_035,75.0,93.177,-60.051
DH_035,80.0,92.748,-60.028
DH_035,85.0,92.207,-59.151
DH_035,90.0,92.75,-59.208
DH_035,95.0,92.993,-58.683
DH_035,100.0,93.134,-57.858
DH_035,105.0,93.008,-57.392
DH_035,110.0,94.095,-57.173
DH_035,115.0,95.714,-57.367
DH_035,120.0,95.694,-57.026
DH_035,125.0,95.798,-56.593
DH_035,130.0,95.813,-56.459
DH_035,135.0,95.7,-56.184
DH_035,140.0,96.083,-56.258
DH_035,145.0,95.727,-56.442
DH_035,150.0,95.283,-56.692
DH_035,155.0,95.498,-57.025
DH_035,160.0,95.393,-57.392
DH_035,165.0,95.48,-57.751
DH_035,170.0,95.659,-58.117
DH_035,175.0,95.11,-58.525
DH_035,180.0,95.065,-58.975
DH_035,185.0,94.977,-59.409
DH_035,190.0,94.857,-59.825
DH_035,195.0,95.248,-60.275
DH_035,200.0,95.609,-60.5
DH_035,205.0,95.775,-60.525
DH_035,210.0,95.833,-60.783
DH_035,215.0,96.183,-60.984
DH_035,220.0,96.442,-61.133
DH_035,225.0,96.633,-61.3
DH_035,230.0,96.717,-61.383
DH_035,235.0,96.683,-61.483
DH_035,240.0,97.041,-61.617
DH_035,245.0,97.25,-61.717
DH_035,250.0,97.283,-61.8
DH_035,255.0,97.225,-61.85
DH_035,260.0,96.867,-61.867
DH_035,265.0,96.525,-61.95
DH_035,270.0,96.675,-62.059
DH_035,275.0,96.834,-62.167
DH_035,280.0,96.558,-62.125
DH_035,285.0,96.559,-61.792
DH_035,290.0,96.972,-61.917
DH_035,295.0,97.6,-62.3
DH_035,300.0,98.133,-62.417
DH_035,305.0,97.717,-62.493
DH_035,310.0,97.225,-62.458
DH_035,315.0,97.665,-62.542
DH_035,320.0,97.541,-62.609
DH_035,325.0,97.483,-62.559
DH_035,330.0,98.272,-62.809
DH_035,335.0,97.814,-62.969
DH_035,340.0,97.638,-63.052
DH_035,345.0,98.3,-63.233
DH_036,0.0,90.0,-60.0
DH_036,6.757,101.947,-59.965
DH_036,14.0,100.726,-59.942
DH_036,21.0,101.157,-59.688
DH_036,27.757,99.896,-59.6
DH_036,34.514,99.512,-59.695
DH_036,41.0,100.882,-59.484
DH_036,48.0,101.115,-59.443
DH_036,55.0,101.081,-59.407
DH_036,62.0,102.04,-59.497
DH_036,69.0,102.227,-59.578
DH_036,76.0,100.697,-59.603
DH_036,83.0,100.43,-59.713
DH_036,90.0,100.004,-59.796
DH_036,97.0,99.577,-59.846
DH_036,104.0,100.396,-59.868
DH_036,111.0,102.077,-59.885
DH_036,118.0,102.762,-59.721
DH_036,124.757,101.598,-59.773
DH_036,131.514,102.373,-59.845
DH_036,138.27,101.799,-59.861
DH_036,145.027,102.467,-60.07
DH_036,151.784,101.604,-59.931
DH_036,158.541,101.386,-60.138
DH_036,165.0,101.614,-60.436
DH_036,171.757,101.851,-60.74
DH_036,178.514,102.085,-61.038
DH_036,185.0,102.313,-61.336
DH_036,191.757,102.55,-61.64
DH_036,198.514,102.785,-61.938
DH_036,205.0,103.013,-62.236
DH_036,211.757,103.25,-62.54
DH_036,218.514,103.49,-62.844
DH_036,225.27,103.722,-63.148
DH_036,232.027,103.964,-63.457
DH_036,239.0,104.215,-63.775
DH_036,246.0,104.341,-63.934
DH_037,0.0,90.0,-60.0
DH_037,5.0,97.7,-58.825
DH_037,10.0,97.85,-58.625
DH_037,15.0,97.833,-58.425
DH_037,19.988,98.257,-58.293
DH_037,24.975,98.592,-58.167
DH_037,30.0,99.067,-58.126
DH_037,35.0,99.642,-58.108
DH_037,40.0,100.45,-58.085
DH_037,45.0,100.733,-57.943
DH_037,49.988,101.229,-57.721
DH_037,54.975,102.358,-57.542
DH_037,60.0,102.683,-57.483
DH_037,65.0,102.758,-57.558
DH_037,70.0,102.408,-57.55
DH_037,75.0,102.5,-57.484
DH_037,80.0,102.975,-57.35
DH_037,85.0,103.025,-57.108
DH_037,90.0,102.741,-56.834
DH_037,95.0,101.54,-56.604
DH_037,100.0,101.437,-56.336
DH_037,105.0,102.392,-55.876
DH_037,109.988,102.649,-55.692
DH_037,115.0,102.892,-55.783
DH_037,120.0,102.67,-56.041
DH_037,124.988,102.794,-56.491
DH_037,129.975,103.078,-56.799
DH_037,134.963,102.81,-56.761
DH_037,139.951,102.83,-56.934
DH_037,144.938,103.696,-57.434
DH_037,150.0,103.835,-57.685
DH_037,155.0,102.878,-58.008
DH_037,159.988,102.848,-58.358
DH_037,165.0,103.582,-58.601
DH_037,170.0,103.685,-58.909
DH_037,175.0,103.582,-59.359
DH_037,180.0,103.875,-59.7
DH_037,184.988,103.761,-59.957
DH_037,189.975,103.509,-60.2
DH_037,195.0,103.317,-60.283
DH_037,200.0,103.258,-60.3
DH_037,205.0,103.225,-60.375
DH_037,210.0,102.783,-60.442
DH_037,215.0,102.825,-60.426
DH_037,220.0,103.175,-60.492
DH_037,225.0,103.058,-60.575
DH_037,230.0,103.008,-60.583
DH_037,235.0,102.925,-60.517
DH_037,240.0,102.867,-60.433
DH_037,245.0,102.783,-60.417
DH_037,250.0,102.742,-60.358
DH_037,255.0,102.95,-60.233
DH_037,260.0,103.008,-60.2
DH_037,265.0,102.701,-60.234
DH_037,269.988,102.433,-60.225
DH_037,274.975,102.417,-60.217
DH_038,0.0,92.0,-60.0
DH_038,5.303,93.209,-59.156
DH_038,10.606,94.593,-59.02
